# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = test_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 608018223
# output
#   file = output3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y,x.1,x.2,x.3,Z.1.1,Z.2.1,Z.3.1,Z.4.1,Z.1.2,Z.2.2,Z.3.2,Z.4.2,Z.1.3,Z.2.3,Z.3.3,Z.4.3,Z.1.4,Z.2.4,Z.3.4,Z.4.4,Z.1.5,Z.2.5,Z.3.5,Z.4.5,Z.1.6,Z.2.6,Z.3.6,Z.4.6
-13.0916,0.701144,0.582431,3,7,0,27.5822,-0.469709,-0.13252,2.25062,3.62254,1.52553,1.67595,1.82752,2.70888,-2.64298,-1.11151,5.20176,2.5018,0.850869,-1.7333,2.0593,2.67193,1.84608,-5.21029,3.35579,5.64405,-6.72786,-2.28456,-0.740091,-0.22981,-2.75978,9.54109,4.20741,-3.51339
-12.0695,0.915832,0.582431,3,7,0,23.6697,0.495799,1.17961,2.033,2.52612,0.51565,2.14978,4.23805,5.1993,4.50245,5.165,1.22827,6.00084,1.88685,7.2988,4.04708,5.59325,-1.07526,8.55709,3.45601,1.95568,7.57174,6.7202,6.0115,7.90152,3.59244,-5.50721,0.296146,8.88673
-14.6068,0.929183,0.582431,3,7,0,25.6734,-0.340494,1.48506,2.66169,4.89438,0.1056,2.28348,3.6974,4.4332,-0.376165,0.541322,3.98078,6.22237,5.26728,6.81111,4.56542,5.22279,0.251991,-2.05892,-1.46723,3.42354,5.09282,-2.17588,3.32211,-12.1531,6.10547,6.06988,-0.34373,1.82625
-14.073,1,0.582431,3,7,0,25.746,0.300187,0.178865,1.47451,1.30509,1.80629,1.36125,2.19093,3.60409,2.5106,4.01079,2.45698,2.0884,-4.10422,-3.98899,1.37495,2.63305,2.68392,5.92981,7.18622,4.80627,-1.55933,7.69465,-0.26706,17.7946,1.69267,-0.57393,6.4984,4.04844
-11.3266,0.995563,0.582431,3,7,0,24.188,-0.520361,2.34797,2.51731,2.9963,1.43311,3.19525,2.89405,4.13494,0.0655696,0.824734,3.08711,4.9439,6.8826,2.1771,1.53811,6.08211,1.34782,-0.984201,-0.13865,5.34499,-0.468286,-4.18498,10.7514,-4.61624,-11.2983,5.82294,0.907201,7.20401
-10.5311,0.96106,0.582431,3,7,0,21.3679,-0.446083,-0.555732,1.69747,3.09858,2.13058,2.55978,1.68123,4.3669,1.87631,4.25924,4.17638,2.88722,2.4767,-0.460604,2.97176,2.8178,4.31529,-5.10725,2.44856,-0.131754,6.33674,3.49937,-5.48567,6.27847,7.63955,0.875232,9.39422,5.19796
-11.3256,0.842602,0.582431,3,7,0,22.9948,0.291222,2.56291,2.39185,3.02562,0.0519665,1.11701,4.19474,4.34789,0.342329,-1.18861,1.70757,5.08296,-0.951943,4.01397,2.16336,4.96249,-2.57069,8.7337,0.0182118,4.63309,-5.18917,-0.0853788,11.4459,2.66234,-6.41641,4.03442,-4.82557,1.75053
-8.00747,0.977228,0.582431,3,7,0,19.9636,0.164337,-0.40185,2.01402,3.65412,1.50093,2.04949,2.82623,4.87146,2.76377,3.86307,3.71035,5.55714,0.794659,-2.69054,3.45332,4.38159,3.6889,-4.09055,6.92186,6.3844,1.75676,4.53873,3.2839,3.48666,1.5362,-7.99509,7.31047,4.42435
-9.78428,0.640501,0.582431,3,7,0,26.2437,1.60282,0.294188,0.698553,3.18985,1.88829,2.55014,3.40417,3.38306,3.44294,3.46469,5.44401,5.74946,1.36579,-0.462374,5.76671,6.7555,2.78562,-5.30882,6.09305,4.87764,-3.14335,1.66669,2.30605,1.47721,0.252948,-4.83757,2.66969,3.92825
-15.5891,0.555994,0.582431,3,7,0,29.18,-0.333049,0.654777,1.68356,1.66587,1.89835,0.834116,3.26438,4.25404,-1.14683,6.71418,4.83616,3.21703,-0.454253,-2.6673,3.53091,-5.14824,0.472918,-1.11588,5.70309,4.86,4.63113,1.70209,4.20901,7.48518,4.31371,3.89438,9.6551,-6.80017
-14.97,0.998361,0.582431,3,7,0,27.2497,0.176588,1.33732,2.93546,4.19951,0.480037,3.43549,3.35541,4.3456,3.19166,-2.3609,1.31451,4.78799,1.03817,6.15472,1.8565,13.3392,0.993974,4.48845,2.66468,3.5491,-1.84891,1.71215,2.19531,-0.240972,-2.3159,-0.95114,-1.97551,15.4064
-13.4022,0.901151,0.582431,3,7,0,31.2742,0.239142,0.657081,1.69641,1.66799,1.96533,0.788018,2.93813,4.00716,-0.0492955,7.10335,4.44378,3.21393,-0.607047,-2.00656,5.21429,-2.08366,2.7464,-0.195809,3.06212,7.08997,3.97603,-0.241482,3.40145,9.61244,4.42602,5.87251,8.65995,-7.42513
-12.7776,0.972017,0.582431,3,7,0,26.7332,-0.232687,0.380878,2.36678,4.41759,0.0430167,3.19892,3.43328,3.94749,2.37142,-3.11184,0.706437,3.20096,3.40669,5.43866,1.30497,10.0621,0.0495507,4.00778,2.90093,1.80599,-1.10609,5.07709,6.13615,-1.84794,1.70679,-0.626457,-4.96401,9.01169
-13.4894,0.786061,0.582431,3,7,0,31.4572,0.409573,1.99468,1.65481,1.80152,2.15174,1.25666,2.18964,3.99259,-0.0681321,6.66686,6.36372,6.62541,-1.96383,-0.638286,4.85163,-0.911742,0.75451,0.394884,2.44098,7.5309,4.20333,-0.573325,-3.88146,8.91071,0.559825,8.0129,9.34264,4.67537
-9.80781,0.832548,0.582431,3,7,0,28.6143,0.296768,0.696768,0.309443,3.31305,0.708958,2.37454,2.47956,4.76721,2.69637,-0.52884,0.303146,3.78426,2.04929,-2.17518,7.65083,5.95734,6.18094,3.3169,2.9184,1.03273,-2.20831,7.56104,1.88896,-0.107496,1.44768,-4.30221,1.46125,-0.132955
-11.4032,0.837744,0.582431,3,7,0,24.4597,0.514375,0.22072,2.94487,3.2074,1.73359,2.70135,4.48177,3.86903,1.22064,4.31963,1.65473,4.02048,3.5685,6.97671,-3.21805,2.33613,-0.202917,0.370084,-1.2594,6.6218,8.43305,-1.0086,-0.732262,7.77163,2.98344,10.84,3.40034,5.40296
-12.9132,0.90005,0.582431,3,7,0,25.0868,-0.192641,1.35358,0.71733,3.26328,1.04556,2.28448,2.63839,4.1294,1.16223,-1.45879,6.26261,3.94699,-1.47964,2.67418,5.20979,3.83068,6.46315,2.69899,3.66499,-0.918259,-0.137818,5.30557,14.6608,1.18367,-13.7591,-2.45827,5.22569,0.402178
-12.4134,0.991714,0.582431,3,7,0,23.9873,0.0852626,0.109217,3.51554,3.37366,1.37963,1.2075,3.63973,4.21429,3.36662,4.34762,0.453657,5.59403,1.44886,1.2074,1.33124,4.56851,-7.66778,-0.0435092,3.45901,11.0099,0.0147833,1.25776,1.66988,9.9846,7.57961,-6.86436,5.78466,11.7876
-23.4026,0.554208,0.582431,3,7,0,34.33,1.48028,0.364251,0.234231,2.21561,0.282286,0.617819,0.769999,6.40342,0.400259,-0.0862926,2.97486,0.45112,-0.467803,2.79306,2.7052,7.24979,10.5545,5.17255,12.0968,2.0296,1.3592,-5.67317,11.7107,7.20391,-7.7693,7.56044,5.44625,9.25172
-24.0678,0.97492,0.582431,3,7,0,36.9985,-1.49828,1.26144,3.90218,3.67439,2.02445,3.32788,5.46235,1.56103,1.47849,4.12235,3.41002,7.89932,2.09082,2.22732,2.10505,0.553103,-5.81708,-0.632773,-6.01686,4.79518,0.46514,11.3025,-3.19863,1.16657,13.207,-3.85381,-2.1728,-1.11631
-21.118,1,0.582431,3,7,0,42.1064,0.757219,1.389,3.90015,2.97148,0.411549,2.78343,5.46569,5.38555,0.749486,1.25475,2.14959,8.98573,-2.96271,5.43966,3.04897,-1.12323,-4.37182,0.117423,1.43309,-0.316293,8.75858,4.28716,-9.647,3.85778,-0.724863,-8.32888,8.90967,2.80139
-20.7081,0.995124,0.582431,3,7,0,39.0668,0.242369,0.503338,-0.478088,4.9031,1.80573,1.17791,1.09148,3.29265,1.1138,1.98852,2.83976,5.37014,3.86121,-1.21263,-4.09227,4.78724,8.61576,2.46239,5.14322,4.28235,0.131946,-3.72066,11.4482,1.89943,1.27772,19.0613,-3.46885,1.78921
-13.0943,1,0.582431,3,7,0,30.531,-0.530554,0.335395,2.46954,3.44757,3.57199,0.690931,1.65318,3.51879,1.99981,1.17377,3.21367,4.88118,4.89615,-0.170302,3.78757,3.32173,7.82817,-0.15889,4.3205,3.46781,-6.97381,1.47596,0.562263,1.5459,4.22147,15.2902,1.34467,2.3172
-12.0455,0.874509,0.582431,3,7,0,26.1984,-1.67861,-1.09404,2.99579,1.17107,0.777916,1.60732,2.65698,3.3761,4.76665,2.51356,4.31329,2.15428,2.18842,3.67077,2.67599,2.33362,1.10555,3.65335,1.61287,6.08059,-4.22854,4.56509,-2.1128,2.22084,-6.04114,7.11404,8.66927,5.5942
-15.1601,0.89229,0.582431,3,7,0,26.3005,1.66347,4.09469,1.00199,4.68134,1.40761,2.16946,3.97081,4.64189,-2.5489,1.64864,2.87681,5.24629,0.789149,-0.206432,3.7476,5.76786,0.503074,-0.297074,4.28164,2.08533,6.3132,-0.79497,3.5199,4.81044,13.7482,-3.84601,-0.500304,1.94796
-16.4616,0.962258,0.582431,3,7,0,27.4542,-1.75993,-2.15114,2.94834,1.62429,0.871578,1.85895,2.1614,3.41058,4.40678,1.90566,3.11501,2.05298,-0.629068,4.51991,2.37425,2.23133,-1.12854,4.50491,0.886827,6.49925,-6.52588,4.29851,3.67994,4.50246,-10.6499,11.4072,7.46411,6.23642
-12.1498,1,0.582431,3,7,0,26.4313,0.353974,2.71074,1.00688,4.50439,1.5142,3.37828,3.61724,4.69982,-0.558531,1.29167,4.46277,3.25024,4.75272,-1.53056,3.06799,4.57342,-2.1884,0.534799,2.87578,-3.35035,9.53685,-2.45375,5.56747,1.56193,5.59301,1.90797,-1.41698,-2.24428
-9.54268,0.933455,0.582431,3,7,0,22.1728,-0.417387,-0.51151,3.07476,1.94482,0.600817,0.838093,1.9638,3.29217,2.26929,2.40929,2.53174,3.90795,-1.52039,4.84604,2.58838,4.13225,2.41099,4.09182,2.5615,10.816,-4.52368,6.64005,-2.11695,4.62104,-6.33571,1.20007,6.21152,9.6562
-14.0347,0.785522,0.582431,3,7,0,22.8011,0.676358,0.186861,1.02068,1.52029,-1.23234,2.76034,1.07374,3.95917,0.979108,1.99374,1.85612,6.10271,0.0382978,1.38493,0.801574,7.44279,-2.46865,-2.21202,6.65564,-1.25727,11.533,4.10986,8.02859,5.62767,6.15498,1.78897,2.69803,6.67311
-11.4408,0.999569,0.582431,3,7,0,22.1508,-1.04329,1.00485,2.88559,3.49411,1.62694,2.09978,5.20157,4.2232,1.05252,0.867346,6.07011,3.79425,2.1188,1.64685,3.03654,0.601212,5.76762,9.36827,2.82528,5.60339,-9.54558,4.33977,-1.07447,5.25026,-1.99582,-0.182854,7.57403,4.4928
-11.3775,0.789619,0.582431,3,7,0,28.8416,1.22112,0.765374,0.988021,2.46601,0.0658628,1.49121,0.624893,3.79249,0.363998,3.07012,0.0791366,3.65095,0.143061,2.27859,1.80589,7.53118,-2.11509,-4.88137,1.80239,2.80412,8.13691,-0.719512,9.03899,4.9375,-1.28438,4.65604,1.81556,-1.83843
-12.5185,0.824978,0.582431,3,7,0,24.6701,0.265335,-0.332621,0.666243,1.81131,1.38486,0.186401,3.09988,3.69075,1.46619,6.32283,0.958099,5.04227,0.91627,-0.148597,3.96647,-0.0115656,-7.33522,4.15754,2.44191,6.86621,1.95178,-1.20629,7.3043,4.85604,1.33836,8.85391,0.813454,6.58512
-12.9425,0.945727,0.582431,3,7,0,24.8856,1.83966,1.04636,3.20693,1.65688,1.33171,2.34831,3.63178,5.32177,2.86447,3.35039,2.53328,4.91725,0.655439,-2.67603,1.69817,2.12017,-3.42296,6.101,2.86525,8.6756,6.44429,2.78208,6.0722,11.9778,11.6164,6.62273,-2.15633,3.42348
-17.0058,0.884402,0.582431,3,7,0,28.7269,-1.81746,2.21693,1.87625,3.60492,-0.924234,0.759172,3.67828,2.98615,1.61052,0.49972,2.56295,2.78609,-3.10442,3.00403,0.598855,7.48051,3.06662,0.582781,2.81728,-3.86933,-9.46989,2.85841,-1.87657,-4.39455,-5.186,-8.05214,7.63325,1.61214
-18.0877,0.853011,0.582431,3,7,0,35.1319,-1.73338,1.08152,0.778641,3.8463,1.71005,0.522893,3.8438,3.01762,4.71026,-1.77168,-0.576336,1.88348,2.22058,5.02282,2.50746,6.04685,1.06212,6.68938,5.66069,2.77065,5.15643,-10.4152,2.52398,6.40542,-6.16475,-8.47306,5.10328,4.11924
-11.0818,0.99636,0.582431,3,7,0,26.5914,-0.333534,0.362179,2.95703,2.79254,0.0792561,4.18051,4.19388,3.1123,-1.20194,5.28206,4.70391,4.28198,-0.385926,1.37149,2.37085,3.60472,0.868414,2.01913,1.5061,0.415067,6.76352,5.64832,1.01129,12.8796,3.50058,6.83455,-0.58416,8.66502
-20.0198,0.645149,0.582431,3,7,0,30.906,1.26113,0.167006,-0.441032,2.0424,2.52581,2.77934,3.52264,4.22969,-0.153655,4.62341,7.59189,6.06189,1.06052,0.509519,1.4943,-0.115041,-2.2339,0.614095,7.61837,6.21088,1.75695,-5.05304,-2.73999,11.8773,-5.25265,7.56382,18.4672,2.89741
-14.2202,1,0.582431,3,7,0,29.7188,-0.846479,0.432417,3.87604,3.73908,0.170344,1.29552,2.32441,4.08991,0.554599,2.62383,-0.103363,5.39244,1.645,0.376742,6.2548,7.03273,-1.45579,0.678583,0.600448,3.86797,3.60724,7.49707,6.21311,-0.993623,17.4382,-2.00646,-7.6515,10.7564
-10.7165,0.987472,0.582431,3,7,0,24.3111,1.76109,1.81527,0.806641,2.7709,2.45851,2.64549,3.56498,2.8901,-0.458752,2.24814,2.72355,3.71037,1.59731,4.20243,2.35377,4.26938,3.37793,1.61004,0.0343498,3.10473,-5.0411,-1.53508,-4.92942,7.50491,-6.31912,-2.59333,12.8054,1.3093
-13.742,0.8229,0.582431,3,7,0,24.3625,-0.415648,0.737624,2.5422,1.70752,3.80909,3.00257,0.974067,4.67879,0.866126,-0.478245,3.75066,2.63063,-3.24203,0.750847,1.62323,9.52971,2.94355,1.96059,4.92567,3.50261,7.26097,3.13217,6.93962,7.28088,-1.94069,4.59976,4.91377,1.3012
-19.6073,0.599077,0.582431,3,7,0,36.7179,0.470106,1.78034,1.61143,4.14846,-0.755102,2.87539,3.91672,3.91451,3.57696,2.28322,6.53774,4.49039,3.38701,1.67223,7.51748,1.91288,-8.80211,5.77406,-1.68871,5.97205,-2.47631,7.99173,-2.77407,-4.08013,13.7081,-10.9625,0.655612,7.12727
-18.0618,0.991401,0.582431,3,7,0,35.9317,0.861817,-0.0906596,2.67622,0.593468,1.50766,1.16497,2.17132,4.50524,0.19386,0.851516,-0.342384,4.27525,-0.829666,0.176772,5.4447,11.6907,7.07834,0.839355,7.29814,1.72735,-0.265024,1.583,0.142872,10.8695,-9.47617,11.3288,13.483,2.20044
-16.7504,0.964001,0.582431,3,7,0,34.0211,0.757212,0.0168099,2.59035,0.959373,-0.422954,1.16085,3.36571,5.27542,1.42619,2.42636,-0.781291,2.67833,-0.916601,-0.0670584,6.28926,8.87888,5.67429,-1.06705,4.79879,0.496322,2.01937,4.74624,1.0018,7.70491,-4.64072,15.8343,14.8149,2.36752
-10.8888,0.980743,0.582431,3,7,0,25.8808,0.329979,2.21191,0.530416,4.8296,1.66918,1.54264,1.57436,3.36795,0.424621,1.84813,6.40349,5.15952,1.5945,-0.0231325,0.952592,0.0254884,-1.89995,-0.918169,2.60158,8.96092,0.0104095,1.96711,5.57707,6.16509,4.83667,-2.30565,-2.0997,9.44555
-11.4704,0.825559,0.582431,3,7,0,24.9483,-0.624486,0.252193,3.44894,1.40882,0.745975,2.4447,4.20822,4.71065,1.19224,2.38394,-1.45669,2.50507,-0.0823588,3.61306,5.97759,7.73154,4.63845,4.58779,3.55964,-1.1417,0.730107,1.34143,-2.74097,1.1756,-4.64812,7.0617,4.197,0.21404
-12.501,0.946035,0.582431,3,7,0,23.1687,-0.511826,1.02475,-0.122169,3.44772,1.71096,2.03559,2.68693,3.66306,2.80368,1.96116,5.56487,7.30032,0.908559,-1.09732,-3.2356,1.46047,-4.28317,-1.12513,-2.52859,5.259,-3.47041,-0.70906,6.76342,9.76559,-0.657239,-1.87489,5.29549,2.81958
-6.89854,0.998304,0.582431,3,7,0,18.6355,-0.524557,1.31022,2.57434,3.45888,0.754621,1.64843,3.01576,4.63348,0.37874,1.99759,1.88547,2.23386,1.47417,0.524844,3.64528,4.9826,0.376577,-1.1305,5.89057,0.877469,1.20659,2.72764,7.31151,12.5972,-5.64383,5.22135,13.3172,9.12722
-13.7409,0.64598,0.582431,3,7,0,22.7806,-0.650349,0.731433,3.21224,3.92698,0.0139787,-0.235939,2.68186,3.35582,-2.70191,-0.104119,4.31447,1.28398,2.09209,-0.469229,2.75605,4.64548,4.65475,1.77349,0.866628,3.13423,-5.42009,9.21823,0.173716,-2.23761,-6.23816,10.6981,0.717217,4.81838
-15.4804,0.694453,0.582431,3,7,0,32.2919,-1.78989,-0.188134,2.62197,0.940275,-0.49656,1.12746,2.65912,4.20513,-1.16307,-0.683,5.54934,3.81698,-2.20001,4.27472,4.62363,1.47962,-2.30031,11.2901,1.71016,7.25707,0.402317,0.326413,10.3629,4.81779,6.91316,5.37769,5.76568,-0.564154
-15.0668,0.909278,0.582431,3,7,0,32.1745,1.31137,1.50984,1.9757,2.66677,1.78153,4.59267,3.05018,3.36231,1.87922,4.15573,2.96309,5.14022,1.67941,5.8027,0.586483,2.49102,3.71598,-4.65526,2.53718,-2.55047,1.97001,8.25757,-7.02319,-1.35018,-4.5677,5.94491,7.15984,11.5795
-13.7686,0.872182,0.582431,3,7,0,31.7089,-1.7956,0.0148517,2.45533,3.20174,0.150573,-0.440769,3.15159,4.6054,0.016986,0.65397,2.80291,3.52492,1.72227,0.86638,3.98352,5.897,-1.04325,9.34726,3.78467,10.3392,-0.0359382,-4.64528,9.22079,11.6783,7.94457,-0.441603,-0.742559,-1.23998
-12.6608,0.900439,0.582431,3,7,0,27.7827,2.18182,2.00767,1.5493,3.74246,0.824829,4.40042,3.94862,3.79728,3.0846,1.3973,4.36385,5.41576,1.38574,0.825647,3.30171,2.3971,3.40381,-1.2522,-5.2603,2.5225,0.631479,2.97287,6.38882,-0.617069,-5.33004,-2.84013,3.14064,-1.71193
-11.0201,0.975577,0.582431,3,7,0,22.6885,0.483503,-0.659424,2.9307,1.11339,0.7159,1.64719,2.67186,3.48751,2.06055,-0.307446,1.47919,2.46344,-1.95049,0.811873,4.05883,1.53742,-8.86517,3.26529,4.44874,1.92014,3.94499,-0.621637,3.59884,7.07408,1.54778,1.50483,-1.93649,10.1717
-9.94027,0.815664,0.582431,3,7,0,24.8805,-0.502236,1.63657,0.958656,4.3445,1.00883,2.60204,3.43481,4.48492,0.518441,3.78439,4.79134,7.44176,3.37484,3.59476,3.92868,6.09963,10.9273,0.443943,0.866144,5.6996,-1.66227,5.09096,5.37904,0.363545,-2.61968,2.51564,7.91746,1.37213
-9.87755,0.989957,0.582431,3,7,0,18.6472,-0.726425,2.37732,2.87315,2.15082,0.378851,1.92614,3.96537,3.55653,1.82238,2.25139,3.18417,3.76097,2.35603,2.22639,-2.85692,3.49636,-2.47418,3.65204,7.19063,6.91603,4.45403,1.36375,5.42785,0.341732,-1.3287,11.1625,-4.03072,-5.28637
-10.5209,0.518682,0.582431,3,7,0,35.4276,0.716936,-0.119781,1.48176,4.32324,1.48297,2.45657,1.68248,4.45113,0.168036,0.974804,2.87474,1.99791,-2.0304,3.75511,7.66338,4.64561,2.16775,1.9333,1.14481,0.426936,-2.38633,3.04738,0.660263,8.76059,4.03556,-9.0193,7.2026,13.9681
-11.6037,0.847115,0.582431,3,7,0,22.481,-1.01047,1.79604,2.13296,3.05333,0.976193,3.51725,2.89545,2.84258,-0.0530509,-0.943367,3.8994,4.2958,3.46414,4.91407,6.84358,4.62545,2.04417,6.10072,8.91991,2.09027,-3.58055,2.79258,-0.0657951,7.75072,0.97418,-12.053,3.53211,10.2194
-11.7776,0.995724,0.582431,3,7,0,21.9032,0.770425,0.61853,2.07459,2.92666,1.11921,0.302153,2.54415,5.14244,1.45039,4.03881,1.61709,3.52064,-1.76682,-0.441778,-0.046904,3.51441,-0.178177,-1.98443,-3.41067,6.57411,7.89365,1.05527,7.85218,2.03234,-1.66085,15.9222,2.01364,-3.33948
-12.5968,0.972778,0.582431,3,7,0,23.2785,-0.512086,-0.222737,1.99053,2.46298,1.34661,0.419857,2.98784,5.63032,-0.816772,5.501,2.21874,5.7084,3.39632,2.97588,-2.19815,4.16682,4.274,0.255505,3.60882,2.24497,6.74185,3.0818,-0.802025,1.46642,-8.11435,11.4401,8.55552,7.95805
-11.5178,0.990628,0.582431,3,7,0,23.1036,0.150044,-0.110942,1.53211,1.8429,1.56293,1.5097,2.44941,5.10864,-1.03045,6.3411,3.40592,4.63202,2.54347,2.99964,-1.7966,1.15891,4.64226,1.44571,2.74208,6.36106,5.10218,5.05389,-1.05907,0.867119,-6.4452,5.6382,10.8906,11.3092
-9.57394,0.973277,0.582431,3,7,0,21.0569,-1.35648,1.31472,1.66886,0.989245,1.05674,1.23196,2.86639,3.5867,1.05939,3.25012,3.12014,3.9291,-3.7031,5.75259,2.2947,1.3928,1.61583,1.49151,-1.7004,1.04974,0.820727,3.79716,-2.01683,5.38313,-10.5093,0.496045,3.99391,2.13498
-12.6952,0.889908,0.582431,3,7,0,21.4587,0.900689,0.620021,2.25344,4.55922,-0.296019,1.91788,2.86116,4.16274,1.00115,0.0388286,4.35927,4.5968,1.12171,-2.15935,4.49673,8.83757,4.33579,2.82108,-3.45115,-0.206656,-5.1727,8.01318,4.92936,11.3646,-0.0334013,-6.16942,2.39137,-5.0882
-17.7125,0.45247,0.582431,3,7,0,39.8262,-0.183747,1.43146,2.5743,5.1195,0.531158,2.64982,3.02212,3.47765,3.32202,-3.7377,4.89016,7.51588,0.905187,-0.0764192,4.0163,8.24625,5.94455,3.45057,0.023864,1.79186,-1.61571,12.5385,6.1836,7.65019,1.97226,1.21525,6.43761,-9.09541
-10.8192,0.993428,0.582431,3,7,0,27.3051,0.0775377,1.46158,2.21427,2.72677,2.56998,1.82361,2.05555,2.56478,1.83693,2.57684,2.91534,9.68217,1.26614,-0.694615,4.88703,6.85886,3.35602,0.57181,1.96246,1.51052,-0.442708,2.06218,1.77261,-0.0200604,3.08167,7.46784,2.32133,-5.89158
-12.8051,0.843353,0.582431,3,7,0,22.1176,0.706001,0.102572,1.3785,2.77187,0.911134,3.65681,4.11174,5.55686,1.38842,1.24328,6.34476,3.41635,-3.2837,5.06078,0.476434,-1.23597,2.29642,-4.42311,5.98792,4.78215,9.03933,3.68507,4.43401,1.15564,4.7149,1.69836,-0.856646,7.67563
-13.8943,0.958909,0.582431,3,7,0,24.7285,0.366851,1.02942,1.13151,2.61917,1.15873,2.06424,1.31797,2.16542,-0.865375,3.52554,3.16958,-1.03242,0.123684,5.24399,7.17553,4.78163,0.42307,8.31395,3.14529,6.13595,2.74488,-4.28189,10.4455,7.83472,6.48082,-1.46837,8.94451,3.05701
-14.2262,0.790798,0.582431,3,7,0,32.4562,-0.471894,0.972863,2.87746,3.37123,0.749219,2.35115,4.67476,4.79702,2.17704,-0.828786,3.15899,9.07308,0.346119,-0.876298,-0.526903,3.57199,3.65443,-2.29927,5.65734,-0.0907512,-1.09118,10.6225,-5.12027,-2.29626,-4.73361,7.3613,-0.648812,4.27603
-13.1445,1,0.582431,3,7,0,19.8995,0.478336,0.926856,0.976771,2.52078,1.2573,1.53352,1.38621,3.23416,-0.227195,5.06103,3.45978,-1.016,1.39269,4.14891,7.37826,4.55409,-1.36832,5.52597,0.976427,7.81154,0.327207,-6.98241,9.32698,8.73626,5.58256,-1.67215,6.26984,0.957754
-16.3944,0.77117,0.582431,3,7,0,29.7241,-0.0115573,0.929104,2.05506,2.25659,0.314024,1.78725,1.03331,4.19581,-0.813837,3.79498,2.93717,-1.29777,2.38824,0.420745,5.69118,6.49643,-0.607157,5.63906,-1.09195,12.7636,-1.4665,-7.39648,6.82424,10.5332,8.17356,2.81982,12.6496,1.09626
-16.6437,0.98441,0.582431,3,7,0,28.5561,0.433104,1.07561,1.77277,3.8512,2.04633,2.38119,4.9618,3.73122,2.49005,-0.355518,3.00111,9.21904,-0.903039,3.09168,0.366854,0.403629,1.88919,-5.11984,4.03717,-2.80096,3.85182,10.9355,-0.775302,-3.41177,-5.34585,1.97229,-5.44792,5.89264
-15.2657,0.964982,0.582431,3,7,0,30.7594,1.34787,1.35701,1.00767,5.31083,0.027133,2.40632,2.5401,6.01296,2.22526,0.766475,3.2354,-0.585282,-0.827251,6.45828,5.76627,5.96314,1.48251,4.45244,-0.126931,7.51738,-8.91251,1.1418,1.82235,1.74125,1.52521,2.43697,7.31209,8.15769
-18.1304,0.920477,0.582431,3,7,0,28.0336,-2.10466,1.01527,2.8696,0.878166,2.0144,1.69658,2.41377,1.51546,1.48853,3.40536,5.13077,9.21062,1.77403,-2.25197,0.626941,4.33379,-1.31105,-0.819409,9.75205,3.64234,2.96535,1.23934,7.16357,1.21147,-5.71805,-0.186172,9.46241,0.560439
-16.2722,0.994638,0.582431,3,7,0,33.1032,1.58778,0.467852,1.74488,5.39031,-0.586594,0.147069,4.10577,5.81771,1.48449,0.649837,1.37646,2.83921,4.0236,2.6923,6.50053,3.46786,3.63675,-0.392086,1.03448,1.54166,5.07105,-1.28312,4.53753,1.25525,14.2099,-1.30599,-2.78336,8.37034
-20.624,0.797745,0.582431,3,7,0,33.6581,-1.34574,1.53034,1.88323,0.967739,2.32837,4.26822,1.69322,0.894987,0.412927,3.53874,4.84876,5.09232,-3.18201,1.64352,-0.174055,5.92049,-2.257,5.05683,3.02524,10.0902,-3.05383,5.40702,1.63585,7.60141,-11.987,6.0411,8.54713,1.5791
-22.178,0.964891,0.582431,3,7,0,33.9933,1.72401,0.338188,2.39658,3.81157,-0.856614,-0.564856,3.86179,6.11231,2.14696,1.21093,2.20844,0.459872,0.781625,1.01859,6.56487,3.83117,4.16398,0.362458,2.79622,-2.62912,3.86633,-5.67431,6.14565,-4.71872,11.3682,-10.8306,3.18178,-5.24632
-21.2274,1,0.582431,3,7,0,34.2189,-1.89968,0.638111,1.46956,2.10772,2.97504,4.38829,2.8027,1.89556,0.399528,3.45181,3.19013,7.3679,1.25394,3.48104,-0.2996,4.67246,-0.110725,2.88147,3.83476,10.2316,-2.54681,9.61174,3.58567,11.1418,-11.2383,15.3915,2.26246,12.4098
-14.0008,0.974543,0.582431,3,7,0,35.1976,0.49161,-0.875885,0.308743,2.97527,0.599681,3.02505,3.38735,3.61267,-2.79291,3.27822,4.79264,6.57867,-1.88061,0.638823,5.49418,7.69055,1.15673,1.58307,9.67478,6.7899,-2.91367,3.18172,6.57368,0.973491,-7.58231,2.44988,13.2526,7.08943
